AttributeNameCN,AttributeNameEN,AutoReformedEnName
客户贷款及垫款净额_GSD,wgsd_loans_net,WgsDLoansNet
可供出售贷款_GSD,wgsd_loans_hfs,WgsDLoansHfS
递延保单获得成本_GSD,wgsd_def_plcy_acq_costs,WgsDDefPlcYAcqCosts
应收再保_GSD,wgsd_receiv_reinsur,WgsDRecEivReInSur
其它应收款_GSD,wgsd_receiv_st_oth,WgsDRecEivStOTh
抵押贷款与票据净额_GSD,wgsd_loans_mtg_net,WgsDLoansMtGNet
应交税金_GSD,wgsd_pay_tax,WgsDPayTax
短期借贷及长期借贷当期到期部分_GSD,wgsd_debt_st,WgsDDebtSt
长期借贷_GSD,wgsd_debt_lt,WgsDDebtLt
总存款_GSD,wgsd_deposits,WgsDDeposits
抵押担保融资_GSD,wgsd_fin_colla,WgsDFinColla
应付再保_GSD,wgsd_pay_reinsur,WgsDPayReInSur
普通股股本_GSD,wgsd_com_eq_par,WgsDComEqPar
储备_GSD,wgsd_rsv,WgsDRsv
股本溢价_GSD,wgsd_apic,WgsDAPic
普通股权益总额_GSD,wgsd_com_eq_paholder,WgsDComEqPahOlder
归属母公司股东权益_GSD,wgsd_com_eq,WgsDComEq
股东权益合计_GSD,wgsd_stkhldrs_eq,WgsDStKhlDrSEq
主营收入_GSD,wgsd_sales_oper,WgsDSalesOper
共同发展公司损益_GSD,wgsd_gain_jointlycontrolled,WgsDGainJointlyControlled
员工薪酬_GSD,wgsd_empl_ben,WgsDEMplBen
交易账户净收入_GSD,wgsd_trade_inc_net,WgsDTradeIncNet
利息及股息收入_GSD,wgsd_int_inverst_inc,WgsDIntInverStInc
已发生赔款净额_GSD,wgsd_claim_incurred,WgsDClaimIncurred
毛承保保费及保单费收入_GSD,wgsd_premium_gross,WgsDPremiumGross
保单持有人利益_GSD,wgsd_policyhldr_ben,WgsDPolicyHlDrBen
保单获取成本和承保费用_GSD,wgsd_cost_policyacquisition,WgsDCostPolicyAcquisition
扣除贷款损失准备前收入_GSD,wgsd_rev_comm_inc,WgsDRevComMInc
经纪佣金收入_GSD,wgsd_broker_comm_inc,WgsDBrokerComMInc
承销与投资银行费收入_GSD,wgsd_uw_ib_inc,WgsDUwIbInc
租金收入_GSD,wgsd_rev_rent,WgsDRevRent
房地产销售收入_GSD,wgsd_gain_sale_real_estate,WgsDGainSaleRealEstate
抵押贷款相关收入_GSD,wgsd_mtg_inc,WgsDMtGInc
销售、行政及一般费用_GSD,wgsd_sga_exp,WgsDSgaExp
贷款损失准备_GSD,wgsd_prov_loan_loss,WgsDProvLoanLoss
手续费及佣金开支_GSD,wgsd_fee_comm_exp,WgsDFeeComMExp
权益性投资损益_GSD,wgsd_invest_gain,WgsDInvestGain
材料及相关费用_GSD,wgsd_exp_materials,WgsDExpMaterials
非经常项目前利润_GSD,wgsd_ebt_excl_unusual_items,WgsDEBtExClUnusualItems
非经常项目损益_GSD,wgsd_unusual_items,WgsDUnusualItems
除税前利润_GSD,wgsd_inc_pretax,WgsDIncPreTax
除税后利润_GSD,wgsd_net_profit_is,WgsDNetProfitIs
折旧及摊销_GSD,wgsd_da,WgsDDa
联营公司损益_GSD,wgsd_gain_associates,WgsDGainAssociates
折旧与摊销_GSD,wgsd_dep_exp_cf,WgsDDepExpCf
资本性支出_GSD,wgsd_capex_ff,WgsDCapeXFf
投资增加_GSD,wgsd_invest_purch_cf,WgsDInvestPUrchCf
投资减少_GSD,wgsd_invest_sale_cf,WgsDInvestSaleCf
债务增加_GSD,wgsd_debt_iss_cf,WgsDDebtIsSCf
债务减少_GSD,wgsd_debt_reduct_cf,WgsDDebtReDuctCf
股本增加_GSD,wgsd_stk_purch_cf,WgsDStKPUrchCf
股本减少_GSD,wgsd_stk_sale_cf,WgsDStKSaleCf
支付的股利合计_GSD,wgsd_div_cf,WgsDDivCf
汇率变动影响_GSD,wgsd_for_exch_cf,WgsDForExChCf
单季度.主营收入_GSD,wgsd_qfa_sales_oper,WgsDQfaSalesOper
单季度.共同发展公司损益_GSD,wgsd_qfa_gain_jointlycontrolled,WgsDQfaGainJointlyControlled
单季度.员工薪酬_GSD,wgsd_qfa_empl_ben,WgsDQfaEMplBen
单季度.折旧及摊销_GSD,wgsd_qfa_da,WgsDQfaDa
单季度.权益性投资损益_GSD,wgsd_qfa_invest_gain,WgsDQfaInvestGain
单季度.材料及相关费用_GSD,wgsd_qfa_exp_materials,WgsDQfaExpMaterials
单季度.联营公司损益_GSD,wgsd_qfa_gain_associates,WgsDQfaGainAssociates
单季度.销售、行政及一般费用_GSD,wgsd_qfa_sga_exp,WgsDQfaSgaExp
单季度.除税前利润_GSD,wgsd_qfa_inc_pretax,WgsDQfaIncPreTax
单季度.非经常项目前利润_GSD,wgsd_qfa_ebt_excl_unusual_items,WgsDQfaEBtExClUnusualItems
单季度.非经常项目损益_GSD,wgsd_qfa_unusual_items,WgsDQfaUnusualItems
单季度.交易账户净收入_GSD,wgsd_qfa_trade_inc_net,WgsDQfaTradeIncNet
单季度.手续费及佣金开支_GSD,wgsd_qfa_fee_comm_exp,WgsDQfaFeeComMExp
单季度.扣除贷款损失准备前收入_GSD,wgsd_qfa_rev_comm_inc,WgsDQfaRevComMInc
单季度.保单持有人利益_GSD,wgsd_qfa_policyhldr_ben,WgsDQfaPolicyHlDrBen
单季度.保单获取成本和承保费用_GSD,wgsd_qfa_cost_policyacquisition,WgsDQfaCostPolicyAcquisition
单季度.利息及股息收入_GSD,wgsd_qfa_int_inverst_inc,WgsDQfaIntInverStInc
单季度.已发生赔款净额_GSD,wgsd_qfa_claim_incurred,WgsDQfaClaimIncurred
单季度.毛承保保费及保单费收入_GSD,wgsd_qfa_premium_gross,WgsDQfaPremiumGross
单季度.房地产销售收入_GSD,wgsd_qfa_gain_sale_real_estate,WgsDQfaGainSaleRealEstate
单季度.抵押贷款相关收入_GSD,wgsd_qfa_mtg_inc,WgsDQfaMtGInc
单季度.租金收入_GSD,wgsd_qfa_rev_rent,WgsDQfaRevRent
单季度.经纪佣金收入_GSD,wgsd_qfa_broker_comm_inc,WgsDQfaBrokerComMInc
单季度.承销与投资银行费收入_GSD,wgsd_qfa_uw_ib_inc,WgsDQfaUwIbInc
单季度.贷款损失准备_GSD,wgsd_qfa_prov_loan_loss,WgsDQfaProvLoanLoss
单季度.折旧与摊销_GSD,wgsd_qfa_dep_exp_cf,WgsDQfaDepExpCf
单季度.资本性支出_GSD,wgsd_qfa_capex_ff,WgsDQfaCapeXFf
单季度.投资增加_GSD,wgsd_qfa_invest_purch_cf,WgsDQfaInvestPUrchCf
单季度.投资减少_GSD,wgsd_qfa_invest_sale_cf,WgsDQfaInvestSaleCf
单季度.债务增加_GSD,wgsd_qfa_debt_iss_cf,WgsDQfaDebtIsSCf
单季度.债务减少_GSD,wgsd_qfa_debt_reduct_cf,WgsDQfaDebtReDuctCf
单季度.股本增加_GSD,wgsd_qfa_stk_purch_cf,WgsDQfaStKPUrchCf
单季度.股本减少_GSD,wgsd_qfa_stk_sale_cf,WgsDQfaStKSaleCf
单季度.支付的股利合计_GSD,wgsd_qfa_div_cf,WgsDQfaDivCf
单季度.汇率变动影响_GSD,wgsd_qfa_for_exch_cf,WgsDQfaForExChCf
永续债_合计_GSD,ard_bs_perpetual,ArdBsPerpetual
股权激励支出_GSD,is_sharepayments,IsSharePayments
市净率PB(MRQ-海外),pb_mrq_gsd,PbMrQGsD
现金短债比(公告值)_GSD,stdebtratio,StDebtRatio
永续债_归属于少数股东_GSD,ard_bs_perp_min,ArdBsPerPMin
永续债_归属于母公司股东_GSD,ard_bs_perp_par,ArdBsPerPPar
投资物业公允价值变动(公布值)_GSD,ard_is_investmentproperty,ArdIsInvestmentProperty
一致预测ROE(FY1),west_avgroe_FY1,WestAvgRoeFy1
一致预测ROE(FY2),west_avgroe_FY2,WestAvgRoeFy2
一致预测ROE(FY3),west_avgroe_FY3,WestAvgRoeFy3
一致预测ROE同比,west_avgroe_YOY,WestAvgRoeYoY
参考市盈率PE(LYR),pelyr_ref,PelYrRef
市盈率PE(LYR),pe_lyr,PeLyR
市净率PB(LYR),pb_lyr,PbLyR
市销率PS(LYR),ps_lyr,PsLyR
PER(LYR),val_per,ValPer
市盈率PE(LYR-加权),val_pe_wgt,ValPeWGt
市现率PCF(现金净流量LYR),pcf_nflyr,PcfNflYr
区间最高PS(LYR),val_pslyr_high,ValPSlyRHigh
区间最低PS(LYR),val_pslyr_low,ValPSlyRLow
区间平均PS(LYR),val_pslyr_avg,ValPSlyRAvg
市净率PB(LF-内地),pb_lf,PbLf
区间最高PB(LF),val_pb_high,ValPbHigh
区间最低PB(LF),val_pb_low,ValPbLow
区间平均PB(LF),val_pb_avg,ValPbAvg
发布方市净率PB(LF),val_pb_lf_issuer,ValPbLfIssuer
一致预测每股股利(FY1),west_avgdps_FY1,WestAvgDpsFy1
一致预测每股股利(FY2),west_avgdps_FY2,WestAvgDpsFy2
一致预测每股股利(FY3),west_avgdps_FY3,WestAvgDpsFy3
一致预测每股现金流(FY1),west_avgcps_FY1,WestAvgCpSFy1
一致预测每股现金流(FY2),west_avgcps_FY2,WestAvgCpSFy2
一致预测每股现金流(FY3),west_avgcps_FY3,WestAvgCpSFy3
收盘价(算术平均)板块多维,sec_close_avg,SecCloseAvgWsee
收盘价(总股本加权平均)板块多维,sec_close_tswavg,SecCloseTsWavGWsee
收盘价(流通股本加权平均)(中国)板块多维,sec_close_ffswavg_chn,SecCloseFfsWavGChNWsee
换手率(算术平均)板块多维,sec_turn_avg,SecTurnAvgWsee
换手率(总市值加权平均)板块多维,sec_turn_tmc_wavg,SecTurnTMcWavGWsee
换手率(流通市值加权平均)板块多维,sec_turn_ffmc_wavg,SecTurnFfMcWavGWsee
区间涨跌幅(算术平均)板块多维,sec_pq_pct_chg_avg,SecPqPctChgAvgWsee
区间涨跌幅(总市值加权平均)板块多维,sec_pq_pct_chg_tmc_wavg,SecPqPctChgTMcWavGWsee
区间涨跌幅(流通市值加权平均)(中国)板块多维,sec_pq_pct_chg_ffmc_wavg_chn,SecPqPctChgFfMcWavGChNWsee
区间成交量(合计)板块多维,sec_pq_vol_sum,SecPqVolSumWsee
区间成交金额(合计)板块多维,sec_pq_amt_sum,SecPqAmtSumWsee
区间换手率(算术平均)板块多维,sec_pq_turn_avg,SecPqTurnAvgWsee
区间日均换手率(算术平均)板块多维,sec_pq_avgturn_avg,SecPqAvgTurnAvgWsee
总股本(合计)板块多维,sec_share_total_sum,SecShareTotalSumWsee
总股本(算术平均)板块多维,sec_share_total_avg,SecShareTotalAvgWsee
流通A股(合计)板块多维,sec_share_float_a_sum,SecShareFloatASumWsee
流通A股(算术平均)板块多维,sec_share_float_a_avg,SecShareFloatAAvgWsee
流通B股(合计)板块多维,sec_share_float_b_sum,SecShareFloatBSumWsee
流通B股(算术平均)板块多维,sec_share_float_b_avg,SecShareFloatBAvgWsee
流通H股(合计)板块多维,sec_share_float_h_sum,SecShareFloatHSumWsee
流通H股(算术平均)板块多维,sec_share_float_h_avg,SecShareFloatHAvgWsee
总流通股本(合计)(中国)板块多维,sec_share_float_total_sum_chn,SecShareFloatTotalSumChNWsee
总流通股本(算术平均)(中国)板块多维,sec_share_float_total_avg_chn,SecShareFloatTotalAvgChNWsee
非流通股(合计)(中国)板块多维,sec_share_totalnonliq_sum_chn,SecShareTotalNonLiqSumChNWsee
非流通股(算术平均)(中国)板块多维,sec_share_totalnonliq_avg_chn,SecShareTotalNonLiqAvgChNWsee
预测每股收益(整体法)板块多维,sec_west_eps_overall_chn,SecWestEpsOverallChNWsee
预测每股收益(算术平均)板块多维,sec_west_eps_avg_chn,SecWestEpsAvgChNWsee
预测净利润(合计)板块多维,sec_west_np_sum_chn,SecWestNpSumChNWsee
预测净利润(算术平均)板块多维,sec_west_np_avg_chn,SecWestNpAvgChNWsee
预测主营业务收入(合计)板块多维,sec_west_revenue_sum_chn,SecWestRevenueSumChNWsee
预测主营业务收入(算术平均)板块多维,sec_west_revenue_avg_chn,SecWestRevenueAvgChNWsee
(日)净流入资金(合计)板块多维,sec_ncashinflow_d_sum_chn,SecNCashInFlowDSumChNWsee
(日)净流入资金(算术平均)板块多维,sec_ncashinflow_d_avg_chn,SecNCashInFlowDAvgChNWsee
(日)净流入量(合计)板块多维,sec_nvolinflow_d_sum_chn,SecNVolInFlowDSumChNWsee
(日)净流入量(算术平均)板块多维,sec_nvolinflow_d_avg_chn,SecNVolInFlowDAvgChNWsee
(日)尾盘净流入资金(合计)板块多维,sec_nclosinginflow_d_sum_chn,SecNClosingInFlowDSumChNWsee
(日)尾盘净流入资金(算术平均)板块多维,sec_nclosinginflow_d_avg_chn,SecNClosingInFlowDAvgChNWsee
(日)开盘净流入资金(合计)板块多维,sec_nopeninginflow_d_sum_chn,SecNOpeningInFlowDSumChNWsee
(日)开盘净流入资金(算术平均)板块多维,sec_nopeninginflow_d_avg_chn,SecNOpeningInFlowDAvgChNWsee
(日)金额流入率(整体法)板块多维,sec_cinflowrate_d_overall_chn,SecCInFlowRateDOverallChNWsee
(日)金额流入率(算术平均)板块多维,sec_cinflowrate_d_avg_chn,SecCInFlowRateDAvgChNWsee
(日)资金流向占比(整体法)板块多维,sec_cashdirectionpec_d_overall_chn,SecCashDirectionPecDOverallChNWsee
(日)资金流向占比(算术平均)板块多维,sec_cashdirectionpec_d_avg_chn,SecCashDirectionPecDAvgChNWsee
(区间)净流入资金(合计)板块多维,sec_pq_ncashinflow_sum_chn,SecPqNCashInFlowSumChNWsee
(区间)净流入资金(算术平均)板块多维,sec_pq_ncashinflow_avg_chn,SecPqNCashInFlowAvgChNWsee
(区间)净流入量(合计)板块多维,sec_pq_nvolinflow_sum_chn,SecPqNVolInFlowSumChNWsee
(区间)净流入量(算术平均)板块多维,sec_pq_nvolinflow_avg_chn,SecPqNVolInFlowAvgChNWsee
(区间)尾盘净流入资金(合计)板块多维,sec_pq_nclosinginflow_sum_chn,SecPqNClosingInFlowSumChNWsee
(区间)尾盘净流入资金(算术平均)板块多维,sec_pq_nclosinginflow_avg_chn,SecPqNClosingInFlowAvgChNWsee
(区间)开盘净流入资金(合计)板块多维,sec_pq_nopeninginflow_sum_chn,SecPqNOpeningInFlowSumChNWsee
(区间)开盘净流入资金(算术平均)板块多维,sec_pq_nopeninginflow_avg_chn,SecPqNOpeningInFlowAvgChNWsee
(区间)金额流入率(整体法)板块多维,sec_pq_cinflowrate_overall_chn,SecPqCInFlowRateOverallChNWsee
(区间)金额流入率(算术平均)板块多维,sec_pq_cinflowrate_avg_chn,SecPqCInFlowRateAvgChNWsee
(区间)资金流向占比(整体法)板块多维,sec_pq_cashdirectionpec_overall_chn,SecPqCashDirectionPecOverallChNWsee
(区间)资金流向占比(算术平均)板块多维,sec_pq_cashdirectionpec_avg_chn,SecPqCashDirectionPecAvgChNWsee
总市值(合计)板块多维,sec_mkt_cap_sum_glb,SecMktCapSumGLbWsee
总市值(算术平均)板块多维,sec_mkt_cap_avg_glb,SecMktCapAvgGLbWsee
总市值2(合计)板块多维,sec_mv_ard_sum_glb,SecMvArdSumGLbWsee
总市值2(算术平均)板块多维,sec_mv_ard_avg_glb,SecMvArdAvgGLbWsee
市盈率(TTM-算术平均法)板块多维,sec_pe_ttm_avg_chn,SecPeTtMAvgChNWsee
市盈率(TTM-中值)板块多维,sec_pettm_media_chn,SecPetTmMediaChNWsee
市盈率(算术平均)板块多维,sec_pe_avg_chn,SecPeAvgChNWsee
市盈率(中值)板块多维,sec_pe_media_chn,SecPeMediaChNWsee
市净率(算术平均)板块多维,sec_pb_avg_chn,SecPbAvgChNWsee
市净率(中值)板块多维,sec_pb_media_chn,SecPbMediaChNWsee
市现率(算术平均)板块多维,sec_pcf_avg_chn,SecPcfAvgChNWsee
市现率(中值)板块多维,sec_pcf_media_chn,SecPcfMediaChNWsee
市销率(算术平均)板块多维,sec_ps_avg_chn,SecPsAvgChNWsee
市销率(中值)板块多维,sec_ps_media_chn,SecPsMediaChNWsee
市盈率(TTM-整体法)板块多维,sec_pe_ttm_overall_chn,SecPeTtMOverallChNWsee
市净率(整体法)板块多维,sec_pb_overall_chn,SecPbOverallChNWsee
市现率(整体法)板块多维,sec_pcf_overall_chn,SecPcfOverallChNWsee
市销率(整体法)板块多维,sec_ps_overall_chn,SecPsOverallChNWsee
当日总市值(合计)板块多维,sec_mkt_cap_today_sum_chn,SecMktCapTodaySumChNWsee
当日总市值(算术平均)板块多维,sec_mkt_cap_today_avg_chn,SecMktCapTodayAvgChNWsee
流通A股市值(合计)板块多维,sec_mkt_cap_float_ashares_sum_chn,SecMktCapFloatASharesSumChNWsee
流通A股市值(算术平均)板块多维,sec_mkt_cap_float_ashares_avg_chn,SecMktCapFloatASharesAvgChNWsee
流通B股市值(合计)板块多维,sec_mkt_cap_float_bshares_sum_chn,SecMktCapFloatBSharesSumChNWsee
流通B股市值(算术平均)板块多维,sec_mkt_cap_float_bshares_avg_chn,SecMktCapFloatBSharesAvgChNWsee
自由流通市值(合计)板块多维,sec_mkt_cap_float_freeshares_sum_chn,SecMktCapFloatFreeSharesSumChNWsee
自由流通市值(算术平均)板块多维,sec_mkt_cap_float_freeshares_avg_chn,SecMktCapFloatFreeSharesAvgChNWsee
年化收益率算术平均(最近100周)板块多维,sec_risk_annualyeild_100w_avg_chn,SecRiskAnnualYeIlD100WAvgChNWsee
年化收益率算术平均(最近24个月)板块多维,sec_risk_annualyeild_24m_avg_chn,SecRiskAnnualYeIlD24MAvgChNWsee
年化收益率算术平均(最近60个月)板块多维,sec_risk_annualyeild_60m_avg_chn,SecRiskAnnualYeIlD60MAvgChNWsee
年化波动率算术平均(最近100周)板块多维,sec_risk_stdevyearly_100w_avg_chn,SecRiskStDevYearly100WAvgChNWsee
年化波动率算术平均(最近24个月)板块多维,sec_risk_stdevyearly_24m_avg_chn,SecRiskStDevYearly24MAvgChNWsee
年化波动率算术平均(最近60个月)板块多维,sec_risk_stdevyearly_60m_avg_chn,SecRiskStDevYearly60MAvgChNWsee
BETA值算术平均(最近100周)板块多维,sec_risk_beta_100w_avg_chn,SecRiskBeta100WAvgChNWsee
BETA值算术平均(最近24个月)板块多维,sec_risk_beta_24m_avg_chn,SecRiskBeta24MAvgChNWsee
BETA值算术平均(最近60个月)板块多维,sec_risk_beta_60m_avg_chn,SecRiskBeta60MAvgChNWsee
上市公司家数板块多维,sec_csrc_statlistcompnum_chn,SecCsrCStatListCompNumChNWsee
上市公司境内总股本板块多维,sec_csrc_stat_sharetotal_chn,SecCsrCStatShareTotalChNWsee
上市公司境内总市值板块多维,sec_csrc_stat_mv_chn,SecCsrCStatMvChNWsee
市场静态市盈率板块多维,sec_csrc_stat_pe_chn,SecCsrCStatPeChNWsee
市场静态市净率板块多维,sec_csrc_stat_pb_chn,SecCsrCStatPbChNWsee
上市公司境内股本对应的归属母公司净利润TTM板块多维,sec_csrc_stat_np_ttm_chn,SecCsrCStatNpTtMChNWsee
市场滚动市盈率板块多维,sec_csrc_stat_pe_ttm_chn,SecCsrCStatPeTtMChNWsee
每股收益EPS-基本(算术平均)板块多维,sec_eps_basic2_avg_chn,SecEpsBasic2AvgChNWsee
每股收益EPS-稀释(算术平均)板块多维,sec_eps_diluted4_avg_chn,SecEpsDiluted4AvgChNWsee
每股收益EPS-期末股本摊薄(整体法)板块多维,sec_endingshareseps_basic2_overall_chn,SecEndingSharesEpsBasic2OverallChNWsee
每股收益EPS-期末股本摊薄(算术平均)板块多维,sec_endingshareseps_basic2_avg_chn,SecEndingSharesEpsBasic2AvgChNWsee
每股净资产(整体法)板块多维,sec_bps_overall_chn,SecBpSOverallChNWsee
每股净资产(算术平均)板块多维,sec_bps_avg_chn,SecBpSAvgChNWsee
每股营业总收入(整体法)板块多维,sec_grps_overall_chn,SecGrpSOverallChNWsee
每股营业总收入(算术平均)板块多维,sec_grps_avg_chn,SecGrpSAvgChNWsee
每股留存收益(整体法)板块多维,sec_retainedps_overall_chn,SecRetainedPsOverallChNWsee
每股留存收益(算术平均)板块多维,sec_retainedps_avg_chn,SecRetainedPsAvgChNWsee
每股现金流量净额(整体法)板块多维,sec_cfps_overall_chn,SecCfpSOverallChNWsee
每股现金流量净额(算术平均)板块多维,sec_cfps_avg_chn,SecCfpSAvgChNWsee
每股经营活动产生的现金流量净额(整体法)板块多维,sec_ocfps2_overall_chn,SecOcFps2OverallChNWsee
每股经营活动产生的现金流量净额(算术平均)板块多维,sec_ocfps2_avg_chn,SecOcFps2AvgChNWsee
每股息税前利润(算术平均)板块多维,sec_ebitps_avg_glb,SecEbItPsAvgGLbWsee
每股企业自由现金流量(整体法)板块多维,sec_fcffps_overall_glb,SecFcFFpsOverallGLbWsee
每股企业自由现金流量(算术平均)板块多维,sec_fcffps_avg_glb,SecFcFFpsAvgGLbWsee
每股股东自由现金流量(整体法)板块多维,sec_fcfeps_overall_glb,SecFcFEpsOverallGLbWsee
每股股东自由现金流量(算术平均)板块多维,sec_fcfeps_avg_glb,SecFcFEpsAvgGLbWsee
净资产收益率-平均(整体法)板块多维,sec_roe_avg_overall_chn,SecRoeAvgOverallChNWsee
净资产收益率-平均(算术平均)板块多维,sec_roe_avg_avg_chn,SecRoeAvgAvgChNWsee
净资产收益率-摊薄(整体法)板块多维,sec_roe_diluted_overall_chn,SecRoeDilutedOverallChNWsee
净资产收益率-摊薄(算术平均)板块多维,sec_roe_diluted_avg_chn,SecRoeDilutedAvgChNWsee
扣除非经常损益后的净资产收益率-平均(整体法)板块多维,sec_deductedroe_avg_overall_chn,SecDeductedRoeAvgOverallChNWsee
扣除非经常损益后的净资产收益率-平均(算术平均)板块多维,sec_deductedroe_avg_avg_chn,SecDeductedRoeAvgAvgChNWsee
扣除非经常损益后的净资产收益率-摊薄(整体法)板块多维,sec_deductedroe_diluted_overall_chn,SecDeductedRoeDilutedOverallChNWsee
扣除非经常损益后的净资产收益率-摊薄(算术平均)板块多维,sec_deductedroe_diluted_avg_chn,SecDeductedRoeDilutedAvgChNWsee
总资产报酬率(整体法)板块多维,sec_roa2_overall_glb,SecRoa2OverallGLbWsee
总资产报酬率(算术平均)板块多维,sec_roa2_avg_glb,SecRoa2AvgGLbWsee
总资产净利率(整体法)板块多维,sec_roa_overall_chn,SecRoaOverallChNWsee
总资产净利率(算术平均)板块多维,sec_roa_avg_chn,SecRoaAvgChNWsee
销售毛利率(整体法)板块多维,sec_grossprofitmargin_overall_chn,SecGrossProfitMarginOverallChNWsee
销售毛利率(算术平均)板块多维,sec_grossprofitmargin_avg_chn,SecGrossProfitMarginAvgChNWsee
销售净利率(整体法)板块多维,sec_netprofitmargin_overall_chn,SecNetProfitMarginOverallChNWsee
销售净利率(算术平均)板块多维,sec_netprofitmargin_avg_chn,SecNetProfitMarginAvgChNWsee
营业总成本/营业总收入(整体法)板块多维,sec_gctogr_overall_chn,SecGcToGrOverallChNWsee
营业总成本/营业总收入(算术平均)板块多维,sec_gctogr_avg_chn,SecGcToGrAvgChNWsee
营业利润/营业总收入(整体法)板块多维,sec_optogr_overall_chn,SecOpToGrOverallChNWsee
营业利润/营业总收入(算术平均)板块多维,sec_optogr_avg_chn,SecOpToGrAvgChNWsee
净利润/营业总收入(整体法)板块多维,sec_dupont_nptosales_overall_chn,SecDupontNpToSalesOverallChNWsee
净利润/营业总收入(算术平均)板块多维,sec_dupont_nptosales_avg_chn,SecDupontNpToSalesAvgChNWsee
销售费用/营业总收入(算术平均)板块多维,sec_operateexpensetogr_avg_chn,SecOperateExpenseToGrAvgChNWsee
